LINK,TITLE,LOCATION,SALARY,SUMMARY
https://kr.indeed.com/viewjob?jk=11e1d4d95297c9f7,한림대학교성심병원 빅데이터센터 경력직 채용공고,한림대학교성심병원 대한민국,,"가. 관련업무 학사 이상 학위 취득자(대졸 이상 4년) 나. NoSQL, Oracle, Sybase, R, Python 가능자 우대 다. Common Data Model 경험자 우대 라. 서버관리/정보보안, 텍스트마이닝 경험..."
https://kr.indeed.com/viewjob?jk=36df1dfea186e63e,BIOS/Firmware Engineer,Intel 4.1 서울,,"years experience required on BIOS/Firmware - Knowledge of C, Python... other programming or scripting languages - Broad..."
https://kr.indeed.com/viewjob?jk=c130ad24ffc25b72,기술연구소 (AI연구 및 Python개발 / 드론 영상처리),선영종합엔지니어링 고양 덕양구,,어링 기술연구소 (AI연구 및 Python개발 / 드론 영상처리) 채용 4... 프로그래밍 ㆍBig Data 활용 및 Smart plant ㆍR 및 Python 기반 프로그램 개발 ㆍ정부출연사업 제안서 작성 [근무부서 및 직급...
https://kr.indeed.com/viewjob?jk=0e8c9121e92a0c74,"웹개발 경력자 (Python Django, 연봉 4,500~8,000만원...",미라클핀테크 서울 서초구,"연봉 45,000,000원 - 80,000,000원","1) 전자 관련 학과, 정보통신 관련 학과, 정보보호 또는 정보처리기술 관련 학과 2) 경력 4년 이상 인터넷·IT·통신·모바일·게임>웹프로그래머>백엔드"
https://kr.indeed.com/viewjob?jk=6fc2719750916dd3,Deep Learning R&D Engineer,Intel 4.1 서울,,MxNet - Strong programming skills with C/C++ and Python - Experiences in programming and testing on Linux environment...
https://kr.indeed.com/viewjob?jk=3d0cc83899a9b37f,[위메프서비스] CI/CD 엔지니어(정규직),위메프 2.8 대한민국,,"배포 경험이 있는 분 [우대사항] - kubernetes 기반 서비스 운영경험이 있는 분 - JAVA, python 등 웹어플리케이션용 개발언어 1개 이상 경험이 있는 분 - 네트워크, 리눅스 기반 관련 지식 보유한 분..."
https://kr.indeed.com/viewjob?jk=0c09254fab96033b,[PUBG Revenue Analytics Team] Data Analy...,PUBG 서울,,"소통 자격 요건 관련 경력 2년 이상 통계/수학/프로그래밍을 비롯한 quantitative 영역 전공자 Python, SQL 혹은 실무에서의 프로그래밍 언어 활용 경험 커뮤니케이션 능력이 좋으신 분 PUBG 게임을 좋아하..."
https://kr.indeed.com/viewjob?jk=74d9e045373f89e2,데이터분석 전문인력 채용 (Data Scientist),한화그룹 4.2 서울,,통계 등 관련 분야 석사학위 이상이신 분 2) 모집 직무 관련 업무경험을 3년 이하로 보유하신 분 3) Python 또는 R 등 분석언어에 능숙하신 분 전형 절차 1) 전형절차: 지원서접수 서류전형(7월 중) 1차면접(7월말...
https://kr.indeed.com/viewjob?jk=fb3c542f0048b0f9,Software Engineer,Roku 서울,,"languages: C/C++, Python Knowledge... 분 적어도하나 이상의 컴퓨터 언어에 대한 경험이 있는 분(C/C++, Python) 네트웍과멀티스레딩 프로그래밍에 지식이 있으신 분 Data..."
https://kr.indeed.com/viewjob?jk=a621e7d486f97ea5,2021 ICT 이노베이션 블록체인&AI 교육생,재단법인경남테크노파크 창원 마산회원구,,게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임... 로그래머>인공지능(AI)|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>응용프로그래머>머신러닝(ML)|인터넷...
https://kr.indeed.com/viewjob?jk=04d685fc70b67d4e,Linux/Python/PHP/MySQL/백엔드 정규직 경력,일루미나리안 용인 보정동,,"보유 - DBMS(MySQL or MariaDB), scripting Language: bash, python, OOP 언어 중 가능자 - Back-End 서버를 개발해 보신 분 [우대사항] - Go(aka GoLang..."
https://kr.indeed.com/viewjob?jk=05b7596f44f7da50,Advanced Support Engineer / Cloud Expert,Oracle 3.8 서울,,"PaaS, SaaS) model • Knowledge of Open Source Software like Docker, Python, Kubernetes, Ansible, Jenkins, Corosync, Pacemaker..."
https://kr.indeed.com/viewjob?jk=c6cbe4d8dd9afcb1,사내 및 서비스 보안 담당자 (경력),네오위즈 대한민국,,"있는 분 - IDS / IPS 패턴 분석 및 Rule 개발 경력이 있는 분 - 각종 스크립트 언어(Perl, Python, shell script 등)의 활용 능력을 갖춘 분 모집기간 채용시 마감 고용형태 정규직"
https://kr.indeed.com/viewjob?jk=2c3b43a0a590b49c,[전액국비무료] AI 기술 자연어 처리 전문가 양성과정 1기,구름 성남 분당구,,통신·모바일·게임>빅데이터·AI(인공지능)>데이터분석|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>머신러닝|인터넷·IT·통신·모바일·게임>빅데이터...
https://kr.indeed.com/viewjob?jk=e300886f29c7181e,빅데이터 서비스개발을 위한 데이터엔지니어 모집,엔씨소프트 2.7 성남 판교역,,파일 구조 지식 보유자 우대사항 - Hadoop 및 Hive 관련 개발 경험 및 지식 보유자 우대 - Python 및 SQL 기반 데이터 분석 가능자 우대 - 데이터 관련 서비스 개발 경험 제출서류 경력기술서(필수) 전형단...
https://kr.indeed.com/viewjob?jk=32df0f890a9d577b,"드론솔루션 (아두이노 등 ICT SW, 드론 HW제작, 드론쇼핑몰)",탱고드론 성남 분당구,"연봉 25,000,000원 - 30,000,000원",어개발자|인터넷·IT·통신·모바일·게임>응용프로그래머>C·C++|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>시스템프로그래머>임베디드(Embedded)|인터넷·IT·통신·모바일·게임...
https://kr.indeed.com/viewjob?jk=1e974ff27c6eb340,Autonomous Driving 분야 엔지니어,포티투닷 서울 강남구,,"프로그래밍 기술 (C/C++, Python 등) - 이동 로봇/드론 관련... platform 개발 경험 - 뛰어난 프로그래밍 기술 (C/C++, Python) - 3D geometry, math, physics 관련 경험 및..."
https://kr.indeed.com/viewjob?jk=8a3db4f640b539e3,[스타랩스] WEB 개발자 정규직,스타랩스 서울 강남구,,수 있습니다. 인터넷·IT·통신·모바일·게임>웹프로그래머>웹개발|인터넷·IT·통신·모바일·게임>웹프로그래머>JAVA|인터넷·IT·통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임>웹프로그래머>백엔드
https://kr.indeed.com/viewjob?jk=3c2bf0ec25a85c9f,"Senior Analyst - Data Science, Marketing...",McKinsey & Company 4.3 서울,,mathematics) 4+ years of experience working with SQL and Python or R programming Ability to manage and query large databases...
https://kr.indeed.com/viewjob?jk=df1ca261998e19b1,디지털 로직설계,LG전자 3.8 서울 서초구,,컨트롤러 설계 경험 - System Verilog를 사용한 설계 경험 - FPGA 이용한 검증 경험 - Python 코딩 역량 보유자 3. 입사 후 담당 업무 - 메모리 인터페이스 컨트롤러 설계 업무 : 디지털 로직 설계 및...
https://kr.indeed.com/viewjob?jk=78c8907f49ae8c52,Data Scientist 경력인재 - 글로벌 우량대기업,에스에프인촌 서울,,모바일·게임>빅데이터·AI(인공지능)>데이터분석|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>데이터시각화디자이너|인터넷·IT·통신·모바일·게임...
https://kr.indeed.com/viewjob?jk=f971c284b5403203,2021년 한국도로공사 전문직(데이터분석전문가),한국도로공사 경상북도,,"년 이상 해당분야 경력이 있는 자 - 해당분야 학사학위 취득 후 6년 이상 해당분야 경력이 있는 자 3. Python, R, Java 등 1개 이상의 프로그래밍 능력 보유자 결격사유 제8조 (결격사유) 다음 각호의 1에 해당..."
https://kr.indeed.com/viewjob?jk=368e303e15b6bdb7,AI Engineer,GE Appliances 경기도 성남,,"lite, TensorRT. 5+ years of programming experience in Python, C/C++ Experiences working on deep learning model optimization..."
https://kr.indeed.com/viewjob?jk=711f285ff8ff2fc7,백엔드 정규직,블루비커 서울 중구,,"서비스 신규개발, 유지보수, 최적화, 성능 개선- 기술문서 작성- 기획, 프론트엔드와 협업 [자격요건]- Python 혹은 .NET 전문성 보유- API, 데이터 통신 설계 가능하신 분- AWS/Azure Serverless..."
https://kr.indeed.com/viewjob?jk=cfc6c4d6a4cd83bd,Senior Analyst - Data Analytics,McKinsey & Company 4.3 서울,,"skills with python, R Knowledge... suited... business problem (using Python, SAS, SQL, R and other relevant tools..."
https://kr.indeed.com/viewjob?jk=15d062b3ca01d772,Technical Solutions Engineer,MightyHive 서울,,"Used Node.js, Python, Flask GitHub... Amplitude) 영업, 지원, 컨설팅, 사업 개발 경험 Python and R 을 활용한 데이터 분석 Machine Learning..."
https://kr.indeed.com/viewjob?jk=f08df526279aeafc,"Site Reliability Engineer, APAC",Canonical - Jobs 서울,,maintaining enterprise open-source software solutions Python software development experience... large projects Strong...
https://kr.indeed.com/viewjob?jk=dee1c9e840dc5691,Staff Field Applications Engineer,Dolby 서울,,"Dolby’s ecosystem, products, business, and customers. Python coding skills. Interest in music, game/film audio or video..."
https://kr.indeed.com/viewjob?jk=1d89fe4b37ab05ed,"데이터마이닝, 빅데이터 큐레이터 외 신입/경력 정규직",에임즈인터내셔널코리아 서울 강남구,,"있거나 이에 준하는 실질적인 기술 경력 -데이터를 다루기 위한 Python 혹은 R 등의 프로그래밍 능력 -SQL의 사용 능력 -데이터를 다루기 위한 Python, R, Java 중 1개의 프로그래밍 능력 -대용량 데이터..."
https://kr.indeed.com/viewjob?jk=87c135b3e853872d,(주)엘솔루 웹 개발자,㈜엘솔루 서울,,Stack 개발 유경험자. Javascript / React / Python / NodeJS 개발 유경험자 Node.js 개발 유경험자 HTML 5... ㆍJavascript / React / Python / 인터넷·IT·통신...
https://kr.indeed.com/viewjob?jk=56ae562b9563988d,Cognitive and AI Engineer,IBM 3.9 서울,,"data science skills : Machine Learning, Deep Learning, Watson, Python, R, Spark Web application development skills Required..."
https://kr.indeed.com/viewjob?jk=bb5ae480fe3200b9,Data Scientist,IBM 3.9 서울,,"skills in Python, and ideally in other languages like R, SQL, Hive Sql, C++ • Hands-on experience with Python libraries..."
https://kr.indeed.com/viewjob?jk=d8a8869ab092f731,데이터 엔지니어 및 사이언티스트,카카오 4.0 성남 판교역,,"등 데이터 엔지니어와 사이언티스트의 업무를 경계 없이 수행하게 됩니다. 지원자격 개발 경력 3년 이상 Python, Scala, Java, C++ 중 하나 이상의 언어에 능통 SQL 또는 HiveQL에 능통 대용량 데이..."
https://kr.indeed.com/viewjob?jk=8ebb79249fae744f,Data Engineer - IBM Garage,IBM 3.9 서울,,"Competitive products Deep skills on Data Warehouse, ETL, Python, Java and related algorithms. Expert Level – SQL, NoSQL..."
https://kr.indeed.com/viewjob?jk=ce71ff104d7e911f,"[대기업] 딥러닝(AI) 영상분석(영상인식, 얼굴인식)",비에이블컨설팅그룹 서울,,공지능)>딥러닝|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>데이터분석... 통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임...
https://kr.indeed.com/viewjob?jk=55a19c92c845685e,Developer / Designer recruit,마이뮤직테이스트 서울 논현동,,"language (i.e Python, Ruby, Java, .Net... High proficiency in Python... knowledge... least one Python web framework..."
https://kr.indeed.com/viewjob?jk=07375dc4e800dfa9,추천 시스템 소프트웨어 엔지니어,카카오 4.0 성남 판교역,,"관련 업무 경험자 우대사항 운영체제, 네트워크, 컴파일러, 데이터베이스에 대한 이해가 깊으신 분 Python, C++, GPU 프로그래밍 숙련자 대용량/실시간 서비스 개발/운영 경험이 많으신 분 ICPC/TopCoder..."
https://kr.indeed.com/viewjob?jk=d736ed8b3142b924,Software Engineer - Embedded,GE Appliances 경기도 성남,,"C (must have) and C++(optional), lua(optional), python(optional) and Object Oriented Programming. Deep knowledge..."
https://kr.indeed.com/viewjob?jk=48503549ae54060e,빅데이터 분야 인재,웨이플러스 제주 제주시,"월급 2,300,000원",통신·모바일·게임>빅데이터·AI(인공지능)>챗봇|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>웹기획·웹마케팅·PM>웹기획|인터넷·IT·통신·모바일·게임>웹기획·웹마케팅...
https://kr.indeed.com/viewjob?jk=79ac23969bbd20ba,Computer Vision 개발자,인텔리코리아 서울 금천구,,채용이 취소될 수 있습니다. 인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>머신러닝|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>딥러닝|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python
https://kr.indeed.com/viewjob?jk=f7bc5590b9cd2cee,[부산 IT 무료 교육]자바·모바일 실무개발자 네트워크·파이썬 실무 전문...,아이티윌 부산교육센터 부산 부산진구,,통신·모바일·게임>웹프로그래머>백엔드|인터넷·IT·통신·모바일·게임>응용프로그래머>Android|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>R
https://kr.indeed.com/viewjob?jk=69b1380f0d280394,스마트폰 어플리케이션 App 개발에 관심많은 전산팀원,슈카 서울 용산구,,경우 채용이 취소될 수 있습니다. 인터넷·IT·통신·모바일·게임>통신·모바일>스마트폰 어플리케이션(App)|인터넷·IT·통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임>응용프로그래머>Android
https://kr.indeed.com/viewjob?jk=edf8d34357ba0747,Web Full-Stack Engineer,NVIDIA 서울,,related field. Proficiency in one of Java/Typescript/ Python programming languages. Familiarity with front-end frameworks...
https://kr.indeed.com/viewjob?jk=7bb7412bddcd3783,[연계/무료교육] 2021년 소프트웨어 개발자 양성과정 교육생,한국소프트웨어기술진흥협회 서울 송파구,,통신·모바일·게임>빅데이터·AI(인공지능)>데이터분석|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>머신러닝|인터넷·IT·통신·모바일·게임>빅데이터...
https://kr.indeed.com/viewjob?jk=d31ab9cefeeef71b,[최고인기과정] 게임 각 분야 국비지원 교육 참여자,SGA 서울게임아카데미 서울 종로구,,백엔드|인터넷·IT·통신·모바일·게임>웹프로그래머>프론트엔드|인터넷·IT·통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임>응용프로그래머>C·C++|인터넷·IT·통신·모바일·게임>응용프로그래머>JAVA...
https://kr.indeed.com/viewjob?jk=9c73c46ffe8286e9,Ubuntu on WSL Software Engineer,Canonical - Jobs 서울,,"contribution to an open source project. C/C++ and Python experience, preferably with an open-source project. Awareness..."
https://kr.indeed.com/viewjob?jk=1d426913953b0854,클라우드 정보보안 분야 연계 교육생 / 고용노동부 21년 K-Digita...,에이디티캡스 성남 분당구,,통신·모바일·게임>빅데이터·AI(인공지능)>데이터분석|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>머신러닝|인터넷·IT·통신·모바일·게임>빅데이터...
https://kr.indeed.com/viewjob?jk=507ec3b6e848eea0,Database / Advanced Support Engineer,Oracle 3.8 서울,,MySQL / TimesTen - Docker / Container - Kubernetes - Python Detailed Description and Job Requirements... member...
https://kr.indeed.com/viewjob?jk=99f64e23181ea24a,[부산 IT 무료 교육](디지털컨버전스)전자정부 프레임워크 기반 웹 개발...,아이티윌 부산교육센터 부산 부산진구,,통신·모바일·게임>웹프로그래머>백엔드|인터넷·IT·통신·모바일·게임>응용프로그래머>Android|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>R
https://kr.indeed.com/viewjob?jk=1502306577f8b10a,"Solutions Architect, Manufacturing Speci...",Amazon Web Services Korea LLC 서울,,"getting hands dirty with code/scripting (e.g., Java, Python, C# / .NET, Node.js). · Business level English for both written..."
https://kr.indeed.com/viewjob?jk=7af64be2575caa06,넷크루즈 전 부문 경력직,넷크루즈 서울 구로구,,능숙자 나. Go 능숙자 다. Python 능숙자 라. 분산 처리 능숙자... 응용프로그래머>JAVA|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python
https://kr.indeed.com/viewjob?jk=c9dbf09c49f3bfed,"웹개발, JAVA 외 신입/경력 정규직",디지털원 서울,,모바일·게임>웹프로그래머>JAVA|인터넷·IT·통신·모바일·게임>웹프로그래머>JSP|인터넷·IT·통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임>네트워크·서버·보안>Windows계열 서버운영·관리
https://kr.indeed.com/viewjob?jk=a50fce6cc2cb57c9,자연어처리전문가 금융챗봇 만들어 갈 엔지니어,파운트 서울 충정로역,,리에 필요한 알고리즘을 개발하고 Python으로 구현 및 성능 검증을 진행... Description - 자연어 처리에 필요한 알고리즘을 개발하고 Python으로 구현 및 성능 검증을 진행 - 자연어 전처리 (형태소 분석...
https://kr.indeed.com/viewjob?jk=bfe0f5ac4f32ec89,추천 통계분석/데이터사이언티스트,카카오 4.0 성남 판교역,,"통계, 수학 관련 분야의 석사 또는 박사 학위 소지자 숙련된 데이터분석 능력 데이터 사이언스를 위한 언어( Python/R) 를 하나 이상 능숙하게 다룰 수 있으신 분 분석 결과를 설득력있게 전달할 수 있는 분 우대사항..."
https://kr.indeed.com/viewjob?jk=1961cdd73f62c880,"Specialized Solutions Architect III, DW",Amazon Web Services Korea LLC 서울,,"Knowledge... least one or more programing languages... Python, Java and Scala. · Hands on experience leading large..."
https://kr.indeed.com/viewjob?jk=0064deb5fa9cbce0,데이터 사이언티스트 모집,카카오 4.0 성남 판교역,,"양한 실험을 통해 알고리즘을 개선합니다. 지원자격 지원자격 하나 이상의 프로그래밍 언어에 익숙한 분( Python, Java, C/C++, Scala 등) 머신러닝/딥러닝 오픈소스를 이용하여 1년 이상 특정 서비스에 모델..."
https://kr.indeed.com/viewjob?jk=c71c1fa9e0d43937,악성코드 및 엔드포인트 위협 대응 보안 엔지니어 모집,카카오 4.0 성남 판교역,,"발견하고 개선하고자 하는 능동적인 성격 우대사항 API 활용 SOAR 구성 node.js 프레임워크 경험자 Python/Linux shell script 중급 이상 가능자 필독사항 ※ 카카오 테크 직군의 경우, 개발..."
https://kr.indeed.com/viewjob?jk=f227e4e5212e6198,웹개발 및 서버개발자 신입/경력 정규직,큰사람커넥트 서울 구로구,,백엔드|인터넷·IT·통신·모바일·게임>웹프로그래머>프론트엔드|인터넷·IT·통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>딥러닝|인터넷·IT·통신·모바일·게임>빅데이터·AI...
https://kr.indeed.com/viewjob?jk=fec4bd361c177418,Associate Cloud Developer,Amazon Web Services Korea LLC 서울,,"languages: Java, Python, Ruby, Node.js... 동등한 수준의 STEM 관련 분야 학사 학위 혹은 경험 · Java, Python, Ruby, Node.js, C # 또는 C ++ 중 하나 이상의..."
https://kr.indeed.com/viewjob?jk=5c45a3d19019f932,Data Engineer,Soomgo 서울 강남구,,레이크나 웨어하우스 구축 및 운영 경험 • 대용량 트래픽 분산과 처리에 대한 관심 및 경험이 있는 분 • Python 3.6 이상 능숙 • Airflow 또는 Kafka 구축 및 운용 경험 • Google Analytics...
https://kr.indeed.com/viewjob?jk=833a4d9bb5840b70,Senior Data Scientist (Korea),FPT Software 대한민국,,"deploy custom code in a variety of environments ( Python, SAS, R, etc.) to create predictive analytics applications. Use..."
https://kr.indeed.com/viewjob?jk=f95c15f488ce8463,"웹 프론트엔드 개발자(HTML, CSS, Java 등)",한국인사이트연구소 서울 서초구,,"javascript - Python 기본 문법 우대사항 - git 협력... 프론트엔드 개발자격조건: - HTML, CSS- javascript- Python 기본 문법우대사항- git 협력 가능- Django 프로젝트 구조..."
https://kr.indeed.com/viewjob?jk=754be9e3d78fa802,2021년 상반기 R&D 개발자 (병역특례 가능/경력 무관),네오스텍 인천 연수구,,"담당업무: - 블루투스 메시 기반 위치 추적 솔루션 개발 - 상기 솔루션의 임베디드 펌웨어 개발 - C(필수), Python, Javascript 프로그래밍 언어 사용 - 기술 지원 [자격요건] 경력사항: 무관 (신입도 지원..."
https://kr.indeed.com/viewjob?jk=a5c489cddcd4143e,Solutions Architect,Akamai 서울,,"Linux/Unix systems alongside scripting languages... Python, PERL and JavaScript Demonstrate experience in a technical..."
https://kr.indeed.com/viewjob?jk=d017610d9828199c,"드론 데이터 스타트업, 엔젤스윙 엔지니어",엔젤스윙 서울 관악구,,"Ruby on Rails, Python, C++, AWS AWS, GCP... 기반 웹서비스 개발 경험 디버깅, 최적화 스킬 Javascript, Python, C++ 등 개발언어 중 자신있는 언어가 1가지 이상 있으신 분..."
https://kr.indeed.com/viewjob?jk=63d19b43d3b272ca,웹/앱 개발자 신입/경력 정규직,꾼 서울 용산구,"연봉 30,000,000원 - 35,000,000원",니다. 인터넷·IT·통신·모바일·게임>웹프로그래머>웹개발|인터넷·IT·통신·모바일·게임>응용프로그래머>iOS|인터넷·IT·통신·모바일·게임>응용프로그래머>Android|인터넷·IT·통신·모바일·게임>응용프로그래머> Python
https://kr.indeed.com/viewjob?jk=c3fe1cbc5e1ae20b,Technical Support Representative(사원급),IBM 3.9 서울,,"k8s, Cloud, Dev/Ops 등 최신 IT 기술에 대한 학습 및 구현 경험 • Java, Python 등을 활용한 오픈소스 관련 개발 경험 Required Technical and Professional..."
https://kr.indeed.com/viewjob?jk=95946773d4816f0d,"머신러닝, 데이터분석 외 경력 정규직",에임즈인터내셔널코리아 서울 강남구,,"혹은 그에 상응하는 실무 경력 - Python 기반의 머신러닝 프레임워크... SQLAlchemy, OpenCV, pytest -Language: Python, SQL -Github, Yona, Git 0 명 근무조건 고용형태..."
https://kr.indeed.com/viewjob?jk=2b09f13b5790dd69,2021년 한화시스템 방산부문 프로젝트/기간제 엔지니어 채용(상시),한화그룹 4.2 서울,,분야 경험자 [우대 요건] 무인기 GCS 개발 유경험자 SW시험/분석 도구 개발 유경험자 C/C++/C#/ Python/JAVA 프로그래밍 숙련자 0명 판교 한화인1:1문의하기 활용 지휘통제-SW 계약기간 : 입사 시...
https://kr.indeed.com/viewjob?jk=46575205c5afbbc6,유전체연구소 경력직,삼성병원 3.3 서울 강남구,,"기관에서 최소 2년 이상 연구 경력 보유 - Linux 및 프로그래밍 언어 숙련자 (R, Perl, python, JAVA, C++ 중 1개 이상) - 대규모 유전체 자료, 특히 차세대염기서열 자료의 분석 경험..."
https://kr.indeed.com/viewjob?jk=b71f9a6699193c99,테크빌더팀 웹(프론트/백엔드)개발,Nexon 성남 분당구,,"Ubuntu) - React, Angular, jQuery - Python, Flask, Nginx, ElasticSearch, MySQL 지원... 발해 보신 분 * 백엔드 - Python, Java, C# 중 한 가지..."
https://kr.indeed.com/viewjob?jk=4a08b699c69b0b44,AI R&D 데이터 플랫폼 엔지니어 모집,엔씨소프트 2.7 성남 판교역,,3년 ~ 15년 필수조건 - Hadoop 기반 분산 데이터 처리 기술에 대한 경험 보유 - Java / Python 기반 개발 경험 보유 - Hive 기반 ETL 개발 및 workflow 자동화 개발 경험 보유 - J2EE...
https://kr.indeed.com/viewjob?jk=a1847e26c0c636e9,Customer Quality Engineer for RFFE (Seni...,Qualcomm CDMA Technologies (Korea) YH 서울,,"Reliability Engineer (CRE) - ASQ Skills: Php Mysql, Python, QA Methodologies, SQL Script, Troubleshooting Applicants..."
https://kr.indeed.com/viewjob?jk=ee64abe502f8ee94,[NAVER Cloud] 가상화 코어 기술 연구 및 개발 (소프트웨어 분...,네이버 서울,,기술 개발 [ 우대사항] - Cloud에 대한 높은 이해도 - DevOps & Ansible 경험 - Python 기반 프로젝트 경험 - DPDK/XDP/OVS-DPDK 개발 경험 - Raw Socket 기반 개발 경험...
https://kr.indeed.com/viewjob?jk=43f8edb38c7888c7,[위메프오] 서버개발자(정규직),위메프 2.8 대한민국,,"데이터베이스 분산설계 및 미들웨어 개발 [자격사항] - 서버 프로그래밍 언어(PHP, Go, C/C++, Python, Java) 중 1개 이상 사용이 가능한 분 - 자료구조, 알고리즘, 분산처리 등 SW관련 기본지식 보유..."
https://kr.indeed.com/viewjob?jk=116009dbf59211ed,퍼즐데이터 역량있는 데이터 분석가,주식회사퍼즐데이터 서울 역삼동,,"데이터 마이닝 및 통계분석에 대한 전반적인 이해 3. 관련분야(산업공학, 통계 등) 전공 4. R or Python 사용 능력 * 이런 분은 더욱 좋아요. 1. 프로세스 마이닝 지식 보유자 2. 관련분야 대학원 전공 3..."
https://kr.indeed.com/viewjob?jk=d53c1e2dbb7cf02c,Associate Solutions Architect,Amazon Web Services Korea LLC 서울,,"languages... Ruby, Python and Node... 현대 개발 언어에 대한 실무적 지식: 루비 (Ruby), 파이썬 ( Python), Node.js 등 · 개발자 및 IT 운영자 대상의 신기술 전파에..."
https://kr.indeed.com/viewjob?jk=8d0063a33277f314,(분당/3200만이상)만도연구소 SW검증/테스트 연구원,휴먼앤 성남 분당구,"연봉 30,000,000원 - 35,000,000원","퓨터공학 관련 전공자 C#, Python 등 사용 가능자 우대 MATLAB... 차무관)대학(2,3년)졸업 이상기계/전자/컴퓨터공학 관련 전공자C#, Python 등 사용 가능자 우대MATLAB 사용 경험자 우대OA활용 능력 우수..."
https://kr.indeed.com/viewjob?jk=adbf5cf50b7bf610,Sr. Application Engineer,Tektronix 서울,,"Test & Measurement preferred • Software & GUI skill like Python, LabVIEW and MATLAB is preferred • Ability to deal..."
https://kr.indeed.com/viewjob?jk=6ede042ebe53ba49,RTL 기반 HW IP 설계 엔지니어 (딥러닝 하드웨어 프로세서 개발),딥엑스 성남 분당구,"연봉 40,000,000원 - 100,000,000원","모델의 RTL IP 설계 및 IP 검증 가능자 - Language: Python/Perl, C/C++ [우대 조건] - ARM based SoC 설계... 검증 가능자 - Language: Python/Perl, C/C++ [우대..."
https://kr.indeed.com/viewjob?jk=aac8e9355cb855ac,[인재풀] 아티스트,Electronic Arts 서울,,Maya or 3D Max등의 아트웍 툴 사용 경험 Max script 또는 Mel Script의 사용 경험 C# 또는 Python 언어에 대한 이해 및 활용 능력 아트웍 관련 툴 제작 또는 플러그인 제작 경험
https://kr.indeed.com/viewjob?jk=16dff836029458af,"모바일 앱 서버 개발(Java, Python)",휴먼디지털 서울,,"Python) 자격조건 - 정보시스템 설계 및 데이터 마이닝용 시스템 설계. - 모바일 앱 서비스용 서버 API 설계 및 개발. - 주소록 동기화, Confirmed Push 경험 하신 분 우대. - 자바, Python..."
https://kr.indeed.com/viewjob?jk=2f825c8f29d02006,[국비지원/자격취득과정] 글로벌 ICT전문가 양성과정 5기,제이에스엘인재개발원 대전 중구,,통신·모바일·게임>빅데이터·AI(인공지능)>데이터분석|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>머신러닝|인터넷·IT·통신·모바일·게임>빅데이터...
https://kr.indeed.com/viewjob?jk=318c6841866ac8d5,(주)아이옵스 소프트웨어 개발자,아이옵스 대전 유성구,,"트스트랩, 웹개발, C++, C#, python, java 등 1개 이상의... 우대사항]- 자바스크립트, 부트스트랩, 웹개발, C++, C#, python, java 등 1개 이상의 개발환경 능숙자- Windows, Linux..."
https://kr.indeed.com/viewjob?jk=9acc17c535b42959,2021년 (신입) 전문연구요원 모집,NHN 4.4 성남 판교역,,"병역특례 전문연구요원 - Python/C++/Java/C# 개발 경험... 유연한 사고와 원활한 커뮤니케이션 능력 우대 - C/C++, Python 등 개발 숙련자 우대 공통지원자격(필수) - 해당 분야 석사 이상..."
